Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/21          bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::Orientation, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::Orientation>&, double const&, double const&, double const&) [124]
                0.00    0.00       3/21          bool DualityEngine::ComponentBank::tryAddComponent<DualityEngine::AngularVelocity, double, double, double>(unsigned long const&, char const*, DualityEngine::HashMap<unsigned long, DualityEngine::AngularVelocity>&, double const&, double const&, double const&) [125]
[88]     0.0    0.00    0.00      21         DualityEngine::Game::systems_discover(unsigned long const&) [88]
                0.00    0.00      42/63          DualityEngine::System::discoverID(unsigned long const&) [81]
-----------------------------------------------
                0.00    0.00       1/21          DualityEngine::System_Scripting::submitScript(std::string const&) [1]
                0.00    0.00       3/21          DualityEngine::System_Scripting::parseAssignment(std::vector<std::string, std::allocator<std::string> > const&) [130]
                0.00    0.00       5/21          DualityEngine::EngineThreadFunction(void*) [5]
                0.00    0.00      12/21          DualityEngine::System_UserInput::tick() [62]
[89]     0.0    0.00    0.00      21         DualityEngine::Console::output(char const*) [89]
                0.00    0.00       8/99          void std::vector<std::string, std::allocator<std::string> >::_M_emplace_back_aux<std::string const&>(std::string const&) [77]
-----------------------------------------------
                0.00    0.00       2/20          DualityEngine::System_Scripting::parseKeyword_all(std::vector<std::string, std::allocator<std::string> > const&) [149]
                0.00    0.00      18/20          DualityEngine::System_Scripting::prsID(std::string const&) [93]
[90]     0.0    0.00    0.00      20         std::__detail::_Map_base<std::string, std::pair<std::string const, unsigned long>, std::allocator<std::pair<std::string const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::at(std::string const&) [90]
-----------------------------------------------
                0.00    0.00       2/18          DualityEngine::ComponentBank::addLinearVeloc(unsigned long const&, double const&, double const&, double const&) [145]
                0.00    0.00       2/18          DualityEngine::ComponentBank::addSpaceControl(unsigned long const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&, double const&) [146]
                0.00    0.00       2/18          DualityEngine::ComponentBank::addCameraFree(unsigned long const&, float, float, float, double, double, double, double, double, double, double, double, double) [144]
                0.00    0.00       3/18          DualityEngine::ComponentBank::addModel(unsigned long const&, char const*) [129]
                0.00    0.00       3/18          DualityEngine::ComponentBank::addPosition(unsigned long const&, double const&, double const&, double const&) [120]
                0.00    0.00       3/18          DualityEngine::ComponentBank::addOrientation(unsigned long const&, double const&, double const&, double const&) [122]
                0.00    0.00       3/18          DualityEngine::ComponentBank::addAngularVeloc(unsigned long const&, double const&, double const&, double const&) [123]
[91]     0.0    0.00    0.00      18         DualityEngine::ComponentBank::tryAddFlagToSoul(unsigned long const&, unsigned long const&) [91]
                0.00    0.00      18/82680       std::__detail::_Map_base<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::at(unsigned long const&) [46]
-----------------------------------------------
                0.00    0.00      18/18          DualityEngine::System_Scripting::parseCommand(std::string const&) [86]
[92]     0.0    0.00    0.00      18         DualityEngine::System_Scripting::parseAddCommand(std::vector<std::string, std::allocator<std::string> > const&) [92]
                0.00    0.00      51/53          DualityEngine::System_Scripting::prsDbl(std::string const&) [82]
                0.00    0.00      18/18          std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::count(std::string const&) const [94]
                0.00    0.00      18/18          std::__detail::_Map_base<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::string const&) [95]
                0.00    0.00      16/18          DualityEngine::System_Scripting::prsID(std::string const&) [93]
                0.00    0.00       6/6           DualityEngine::System_Scripting::prsFlt(std::string const&) [108]
                0.00    0.00       3/3           DualityEngine::ComponentBank::addModel(unsigned long const&, char const*) [129]
                0.00    0.00       3/3           DualityEngine::ComponentBank::addPosition(unsigned long const&, double const&, double const&, double const&) [120]
                0.00    0.00       3/3           DualityEngine::ComponentBank::addOrientation(unsigned long const&, double const&, double const&, double const&) [122]
                0.00    0.00       3/3           DualityEngine::ComponentBank::addAngularVeloc(unsigned long const&, double const&, double const&, double const&) [123]
                0.00    0.00       2/2           DualityEngine::System_Scripting::parseKeyword_all(std::vector<std::string, std::allocator<std::string> > const&) [149]
                0.00    0.00       2/2           DualityEngine::ComponentBank::addLinearVeloc(unsigned long const&, double const&, double const&, double const&) [145]
                0.00    0.00       2/2           DualityEngine::ComponentBank::addCameraFree(unsigned long const&, float, float, float, double, double, double, double, double, double, double, double, double) [144]
-----------------------------------------------
                0.00    0.00       2/18          DualityEngine::System_Scripting::parseCommand(std::string const&) [86]
                0.00    0.00      16/18          DualityEngine::System_Scripting::parseAddCommand(std::vector<std::string, std::allocator<std::string> > const&) [92]
[93]     0.0    0.00    0.00      18         DualityEngine::System_Scripting::prsID(std::string const&) [93]
                0.00    0.00      18/20          std::__detail::_Map_base<std::string, std::pair<std::string const, unsigned long>, std::allocator<std::pair<std::string const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::at(std::string const&) [90]
-----------------------------------------------
                0.00    0.00      18/18          DualityEngine::System_Scripting::parseAddCommand(std::vector<std::string, std::allocator<std::string> > const&) [92]
[94]     0.0    0.00    0.00      18         std::_Hashtable<std::string, std::pair<std::string const, std::string const>, std::allocator<std::pair<std::string const, std::string const> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::count(std::string const&) const [94]
-----------------------------------------------
                0.00    0.00      18/18          DualityEngine::System_Scripting::parseAddCommand(std::vector<std::string, std::allocator<std::string> > const&) [92]
[95]     0.0    0.00    0.00      18         std::__detail::_Map_base<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::string const&) [95]
-----------------------------------------------
                0.00    0.00       1/16          DualityEngine::System_Scripting::submitScript(std::string const&) [1]
                0.00    0.00       3/16          DualityEngine::System_Scripting::parseAssignment(std::vector<std::string, std::allocator<std::string> > const&) [130]
